id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7849,東急ステイ用賀,/yad376499/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=376499&callbackHistFlg=1,寛ぎの演出と充実の機能を兼ねそろえたリラックスして滞在できる。緑豊かな用賀に馴染み、誰もが気取らずに自然体でくつろげる空間へリニューアル。生まれ変わった東急ステイ用賀をお愉しみください。,【アクセス】東急田園都市線用賀駅から徒歩1分,エリア ： 東京都 > 世田谷,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥9,629〜","（￥4,814〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850,島根イン青山,/yad332631/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=332631&callbackHistFlg=1,下記の期間、工事を実施させていただきます。工事期間中は、騒音や塗料による臭気などが発生する場合がございます。◎工事期間　2015年12月1日〜2016年6月下旬※詳細は宿泊プランにてご確認下さい。,【アクセス】渋谷駅から都営バス約5分　青山学院中等部前　下車徒歩2分　表参道駅から徒歩約12分,エリア ： 東京都 > 青山,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥10,462〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7851,東急ステイ青山プレミア,/yad381958/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=381958&callbackHistFlg=1,【外苑前駅徒歩２分♪】全客室１４階以上で、素晴らしい東京の眺望が楽しめる。都心でありながら喧騒を離れた、品格ある街、青山にて、ビジネスにもレジャーにも極上なステイを！,【アクセス】銀座線外苑前駅1a出口から徒歩２分。表参道駅まで徒歩８分。,エリア ： 東京都 > 青山,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥13,611〜","（￥6,805〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7852,町久保田,/yad302932/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=302932&callbackHistFlg=1,標高９００ｍ、山の上の宿、関東平野を見下ろし、夜景や星空も素晴らしい。ゆったりと登山やハイキングに、またバードウォッチングや、虫の鳴声、自然の音を聞くなど楽しみも色々。外を眺めての風呂もよし,【アクセス】ＪＲ御嶽駅からバスとケーブルカーを乗り継ぎ御岳山駅下車。徒歩１５分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥15,740〜","（￥7,870〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7853,秋川渓谷　別荘旅館　錦江閣,/yad302982/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=302982&callbackHistFlg=1,「醤油の匠」賞を受賞した皇室御用達の宿、四季折々に楽しめる和会席と名物「楽満焼」、漢方を使った芯から温まる「薫風風呂」、全室はなれを独り占め、100畳の大広間で大小御宴会お食事も承っております。,【アクセス】新宿から車で50分/最寄り駅武蔵五日市駅から徒歩10分/中央道八王子ICから20分・圏央道あきるのICから10分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥22,407〜","（￥11,203〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7854,宿坊　御岳山荘,/yad310177/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=310177&callbackHistFlg=1,母屋は江戸時代後期に建てられた御岳山の宿坊。お部屋の窓から見える奥多摩方面の山並みや関東平野の夜景は幻想的。山野草の息吹・野鳥のさえずり・・・都会では味わえない癒しのひとときをお過ごしください,【アクセス】中央線青梅駅で青梅線に乗換、青梅線御嶽駅下車、多摩バス１０分、更にケーブルカーに６分乗車し徒歩１５分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥20,370〜","（￥10,185〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7855,天空の宿坊　能保利,/yad319690/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=319690&callbackHistFlg=1,天空の里に佇む150年の歴史ある宿坊です。自然に囲まれ、夜は都内の夜景を一望できます。特製の和御膳は、自家栽培の新鮮な食材でお作りします。パワースポット・冬のトレッキングの拠点にも。,【アクセス】中央線青梅駅で青梅線に乗換、青梅線御嶽駅下車、多摩バス１０分、更にケーブルカーに６分乗車し徒歩１５分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥18,000〜","（￥9,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7856,南山荘,/yad325475/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325475&callbackHistFlg=1,創業約230年、御岳時間が流れ、小鳥のさえずり、森のささやきは都会の疲れをデトックス☆また、地元産の季節の素材を用いた女将の料理が楽しめる♪是非歩きやすい靴でお越し下さいませ♪,【アクセス】御岳登山鉄道、御岳山駅より徒歩１５分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥14,857〜","（￥7,428〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7857,宿坊神乃家　山楽荘,/yad325585/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=325585&callbackHistFlg=1,御岳山の宿坊「神乃家」と呼ばれる山楽荘　菜園で有機栽培した野菜や山菜中心の御師料理や特別調合した薬草風呂で健康増進。川合玉堂が滞在を重ねたゆかりの品を楽み、山草が咲き誇る野草園も有,【アクセス】JR御岳駅よりバス利用終点下車後ケーブルカー利用にて山頂へ、徒歩約15分、JR駅より徒歩約2時間,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥16,481〜","（￥8,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7858,憩山荘,/yad328875/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=328875&callbackHistFlg=1,東京の奥座敷奥多摩御岳山山頂に位置する観光旅館。ハイキング、森林浴、研修会等に最高。四季を通して旬を生かした山菜家庭料理は満足感タップリ。客室から望む大東京の夜景も楽しめる。,【アクセス】ＪＲ青梅線御嶽駅下車バス１０分。ケーブルカー御岳山駅より徒歩１２分。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥13,000〜","（￥6,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7859,西須崎坊　蔵屋,/yad338579/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=338579&callbackHistFlg=1,数ある宿坊の中でも一番高台にあり、武蔵御嶽神社に一番近い宿。天然の恵みたっぷりの料理、おいしい空気と雄大な山景色が堪能できます。古民家風のほっこり落ち着く空間で日々の疲れを癒してください。,【アクセス】中央線青梅駅で青梅線に乗換、青梅線御嶽駅下車、多摩バス１０分、更にケーブルカーに６分乗車し徒歩１５分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥18,000〜","（￥9,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7860,ホテルリブマックス東京羽村駅前,/yad341540/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=341540&callbackHistFlg=1,ＪＲ青梅線「羽村駅」東口から徒歩にて約2分！奥多摩、立川、八王子へのアクセスに超便利！,【アクセス】JR青梅線「羽村駅」東口から徒歩2分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,￥3〜,（￥1〜/人）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7861,青梅石神温泉　清流の宿　おくたま路,/yad341745/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=341745&callbackHistFlg=1,美肌温泉の【東京青梅・石神温泉】東京では珍しいアルカリ硫黄泉でお肌もスベスベ。新料理長を迎えて旬の素材で繊細な技とおもてなしの心で調理する「山海の味覚膳」に舌鼓♪多摩川の清流で心もリフレッシュ,【アクセス】JR青梅線・石神前駅より徒歩１０分　近郊駅より無料送迎（要予約）　　青梅IC日の出ＩＣより車で２５分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥17,000〜","（￥8,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7862,観光旅館　本陣,/yad344034/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=344034&callbackHistFlg=1,渓谷の間近にある秋川渓谷に囲まれた宿。板前の作る心のこもったお料理も楽しみの一つ。お風呂は肌に優しい超軟水風呂２４時間入浴可です。川音を聞きながらの朝風呂でご休息を。,【アクセス】JR五日市線、武蔵五日市駅下車。檜原方面行きバスにて１７分。畔荷田（くろにた）下車、徒歩５分。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥20,000〜","（￥10,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863,お宿　玉川苑,/yad346925/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=346925&callbackHistFlg=1,宿の周辺は多摩川と山々、田園風景に囲まれており、故郷へ帰ったような落ち着いた気分で旅をお楽しみいただけます。最終チェックインは夜11時まで!それ以降になる場合は事前にご連絡ください。,【アクセス】ＪＲ青梅線羽村駅西口下車、羽村堰を見ながら堤防沿いに２０分。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥8,800〜","（￥4,400〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7864,宿坊　駒鳥山荘,/yad347131/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=347131&callbackHistFlg=1,江戸時代より続く御岳神社の宿坊。客室窓からの絶景（関東平野一望）、満天の星空（天体望遠鏡あり）、愉快な神主がお待ちしてます。全室個室。インターネット、プロジェクタ使用可。滝行体験もできる！,【アクセス】JR御嶽駅からバスとケーブルカーを乗り継ぎ御岳山へ登る。下車徒歩15分。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥14,000〜","（￥7,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865,岩蔵温泉　蔵造りの宿　かわ村,/yad350577/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=350577&callbackHistFlg=1,蔵造りの老舗旅館。都会の喧騒を忘れる東京の隠れた温泉宿。お肌に嬉しいアルカリ泉の温泉。地の食材と旬の素材がたっぷりと盛り込まれた月替りの料理。食事付の日帰り温泉旅行でもご利用可。,【アクセス】東京の首都圏から、車でも電車でも約1時間30分程度。日帰り温泉旅行も可能なアクセスです。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥29,166〜","（￥14,583〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7866,コンフェスタイン河辺,/yad363892/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=363892&callbackHistFlg=1,JR河辺駅・近隣飲食店・天然温泉施設・24Ｈスーパー・コンビニ・無料駐車場も全て徒歩2分圏内の好立地でフロント24時間オープン！ビジネス・レジャー・長期滞在・団体様あらゆるニーズにお応えします,【アクセス】青梅線河辺駅より徒歩2分　圏央道青梅インタ−より青梅市街方面へ直進約7km(道なり直進),エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥6,296〜","（￥3,148〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7867,かんぽの宿 青梅,/yad366176/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=366176&callbackHistFlg=1,展望大浴場の天然温泉でゆったり、のんびり♪,【アクセス】青梅街道奥多摩方面に向い千ヶ瀬５丁目交差点左折し　長淵７丁目交差点を右折約５００メートル。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥20,092〜","（￥10,046〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868,ホテルサーティマイルズ,/yad368398/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=368398&callbackHistFlg=1,都心から30マイル☆青梅のビジネス・ゴルフ・観光・登山などの拠点に便利な好立地。チェックイン時のお申し出で朝食のご用意も可能、夕食は1階の居酒屋をご利用頂けます♪コンビニ徒歩1分、長期滞在も歓迎！,【アクセス】ＪＲ青梅線・小作駅から徒歩1分、圏央道・青梅ＩＣから10分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥9,000〜","（￥4,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7869,宝寿閣,/yad371730/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=371730&callbackHistFlg=1,江戸の昔から旅人を受け入れてきた、御嶽山上の家庭的なお宿。茅葺き屋根のぬくもりの中で、疲れをお癒しください。料理は心のこもった手作り料理。御嶽山、御嶽渓谷の観光後は、ぜひ山上で一泊を。,【アクセス】JR青梅線御嶽駅下車、西東京バスケーブル下行き終点下車。ケーブルカー御嶽山駅下車、徒歩１５分。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥17,962〜","（￥8,981〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7870,東横イン東京秋川駅北口,/yad375312/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=375312&callbackHistFlg=1,９月１８日に東横インがＮＥＷオープン！安心・快適・清潔なお部屋をリーズナブルな料金でご利用頂けます。,【アクセス】ＪＲ　五日市線　秋川駅北口より徒歩にて約１分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥6,800〜","（￥3,400〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7871,嶺雲荘,/yad375640/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=375640&callbackHistFlg=1,東京都の国立公園。都心よりわずか２時間半で、自然郷御岳山へ。樹齢千年のケヤキ、花や鳥の声にも四季折々の風情があります。宿での山菜料理を召し上がり、ゆったりとした時間をお過ごしください。,【アクセス】青梅線御嶽駅下車、バスとケーブルカーを乗り継ぎ、ケーブル御岳山駅より徒歩８分。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥17,407〜","（￥8,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7872,山里会席料理旅館河鹿園,/yad390236/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=390236&callbackHistFlg=1,趣深い旅人に…築80年の趣ある木造建築。丸窓や渡り廊下など、レトロな雰囲気を大切にした建築美を色濃く残す。山里会席料理は献立も器も月替り。御岳渓谷の勇壮な景観とともに、滞在をお楽しみ下さい。,【アクセス】JR青梅線御嶽駅より徒歩1分,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥13,314〜","（￥6,657〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7873,駅前山小屋　Ａ−ｙａｒｄ,/yad392664/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=392664&callbackHistFlg=1,御嶽駅徒歩1分。御岳渓谷の大自然に囲まれた素泊まりの宿です。合宿、サークルなどのグループでの利用に最適。コンビ二徒歩30秒。BBQプランもございます。安くて便利なお宿をお探しの方はぜひ!!,【アクセス】JR青梅線御嶽駅から徒歩1分。宿併設の無料駐車場もご利用頂けます。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,秋川渓谷　瀬音の湯,/yad394705/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=394705&callbackHistFlg=1,渓谷の駅へプチ旅行！秋川渓谷の森林浴と温泉浴のダブル効果☆彡　国内屈指のＰＨ１０、１のアルカリ単純硫黄温泉が国立公園に湧きました☆【つるつるで美肌の湯】☆彡足湯、和食レストラン、物産所併設。,【アクセス】ＪＲ武蔵五日市線で終点五日市駅下車、西東京バスにて、瀬音の湯下車すぐ目の前。,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥14,814〜","（￥7,407〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7875,原島荘,/yad397315/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=397315&callbackHistFlg=1,檜風呂と岩風呂の2つのお風呂をお楽しみいただけます。御岳山で静かにで疲れを癒しませんか？　また、ハイキングコースもいろいろ。自然を満喫できるゼミ合宿、研修などにも最高！刺身こんにゃくは絶品。,【アクセス】JR御嶽駅下車　西東京バスで１０分（ケーブル下下車）　ケーブルカーで６分（御岳山駅下車徒歩７〜８分）,エリア ： 東京都 > 青梅,2016-03-28 04:17:59,2016-03-28 04:17:59,"￥15,000〜","（￥7,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7876,【赤坂陽光ホテル】,/yad302255/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=302255&callbackHistFlg=1,千代田線赤坂駅から徒歩5分。赤坂サカス、東京ミッドタウン、六本木ヒルズ、国立新美術館、サントリー美術館の東京名所へ徒歩圏内！心配りの行き届いた温かいサービスも魅力！,【アクセス】地下鉄千代田線赤坂駅７番出口右手に、６番出口左手に徒歩５分。２２時以降４番出口。,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥6,111〜","（￥3,055〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7877,赤坂クリスタルホテル,/yad303194/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=303194&callbackHistFlg=1,２０１５年２月グランドオープン！！赤坂見附駅より徒歩３０秒の好立地！！ビジネスやレジャーに最適です。,【アクセス】東京メトロ(銀座線)(丸ノ内線)赤坂見附駅１０番出口のエスカレーターを登って右手に出て裏道路を右へ３０秒,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥4,629〜","（￥2,314〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,京王プレッソイン赤坂,/yad305971/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=305971&callbackHistFlg=1,地下鉄赤坂駅徒歩1分、全客室Wi-Fi接続無料、加湿機能付き空気清浄機完備、女性も安心なセキュリティシステムを採用！東京駅、銀座、渋谷、新宿へのアクセス抜群♪観光や出張に便利なホテルです。,【アクセス】地下鉄千代田線赤坂駅5b出口徒歩1分、銀座線・丸ノ内線赤坂見附駅10番出口徒歩10分,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥6,574〜","（￥3,287〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7879,ホテル ルポール麹町（地方職員共済組合麹町会館）,/yad312005/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312005&callbackHistFlg=1,ホテルルポール麹町（地方職員共済組合麹町会館）は地方職員共済組合が組合員等の利用を目的として運営しています。組合員の方は、チェックインの際に組合員証等をご提示ください。　,【アクセス】「麹町駅」1番口より徒歩3分。「永田町駅」5b口より徒歩5分。「赤坂見附駅」からも約10分,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥10,000〜","（￥5,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7880,ＡＮＡインターコンチネンタルホテル東京,/yad312720/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312720&callbackHistFlg=1,直前予約やビジネスにはもちろん、春休み・GWのご旅行にもぴったりなシーズンプラン。人気のお日にちのご予約はお早目に！,【アクセス】東京メトロ溜池山王駅13番出口より徒歩１分。東京メトロ六本木一丁目駅３番出口より徒歩２分。,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥23,611〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7881,赤坂エクセルホテル東急,/yad319054/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=319054&callbackHistFlg=1,東京メトロ赤坂見附駅より徒歩1分。永田町駅より徒歩2分。★館内１階にコンビニ（セブンイレブン）あります♪★ご宿泊の皆様は、無料でアクセス可能！『Wi-Fi』全室完備。★赤坂見附の老舗ホテル♪,【アクセス】銀座線・丸の内線「赤坂見附」歩1分。半蔵門線・有楽町線・南北線「永田町」歩2分。,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥16,666〜","（￥8,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7882,都市センターホテル,/yad323567/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=323567&callbackHistFlg=1,地下鉄永田町・赤坂見附すぐ/東京・銀座・渋谷・新宿乗換えなし/TDR（舞浜）も乗換え1回（39分）/客室14階以上（夜景一望）/駐車場（週末）無料/コンビニ目の前/お子様添寝無料デイユースも対応可能,【アクセス】地下鉄永田町駅又は麹町駅下車徒歩４分。地下鉄赤坂見附駅下車徒歩８分。首都高速霞ヶ関出口より５分,エリア ： 東京都 > 赤坂・溜池,2016-03-28 04:17:58,2016-03-28 04:17:58,"￥8,425〜","（￥4,212〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
